AN;MOIS;PAX_Depart;PAX_Arrivee;PAX_Transit;FRP_Depart;FRP_Arrivee;NMVT_Mixte;NMVT_Cargo
2021;07;11529;12411;3;50,6;1,1;390;6
2021;07;5898;6365;0;0;0;249;0
2021;07;42341;48155;0;0;0;798;0
2021;07;1355;1544;0;0;0;103;0
2021;07;2097;2616;2;0;0;129;0
2021;07;4817;2820;0;0;0;70;0
2021;07;1846;990;13;0;0;30;0
2021;07;94916;118454;301;177,9;453,6;2029;103
2021;07;28149;36937;0;0;0,7;923;0
2021;07;82236;95538;87;0,1;2,3;2525;0
2021;07;118520;141918;102;98,3;423,5;2148;91
2021;07;4816;5128;2;379,4;32,4;320;12
2021;07;333812;253052;2477;1999,6;1998,8;5722;351
2021;07;1221;1424;0;0;0;97;0
2021;07;18;18;0;112,2;100,1;1;7
2021;07;1073;1317;0;0;0;1464;0
2021;07;5188;6525;0;0;0,6;181;0
2021;07;319332;280790;3032;1740,6;1718,6;5912;622
2021;07;454180;474417;290;399,6;278,1;15137;31
2021;07;18371;19970;0;0;1,2;346;0
2021;07;79831;71904;0;290,6;215,5;1378;78
2021;07;6137;7184;3;0;0;144;0
2021;07;742;915;12;0;0;324;0
2021;07;155793;109931;900;0;0;1918;0
2021;07;3226;1857;0;1533,2;1918,5;54;110
2021;07;5357;3171;0;0;0;97;0
2021;07;5144;5083;0;0;0;5170;0
2021;07;1652665;1400175;452;81010,9;79835,1;23669;3274
2021;07;1163715;842090;100;5432,1;1522,2;14527;0
2021;07;88260;72385;1049;0;0,1;1389;0
2021;07;40237;41407;491;0;0;898;0
2021;07;2439;2345;1295;3,5;3,5;191;7
2021;07;18787;17556;0;0;0;415;0
2021;07;26407;25613;0;550,6;499,4;550;125
2021;07;250514;217509;1472;357,2;510,9;3611;72
2021;07;314930;207352;348;4032;2486,6;4546;598
2021;07;2814;2590;0;0;0;156;0
2021;07;48494;40157;258;1,3;1,4;967;0
2021;07;22016;25187;7;0;0;1539;0
2021;07;5288;4316;1;0;0;125;0
2021;07;721;887;0;0;0;755;0
2021;07;1088;1115;0;5,4;11,5;173;10
2021;07;51376;53599;0;399,7;463;1783;9
2021;07;262;348;432;0;1,6;26;0
2021;07;849;835;484;0;4,2;44;0
2021;07;806;850;392;0,2;5,9;44;0
2021;07;322;318;371;0;1,5;26;0
2021;07;1688;1837;1094;0,1;2,9;94;0
2021;07;1686;1880;175;0,1;5,7;68;0
2021;07;442;534;140;0,1;2,3;26;0
2021;07;545;544;39;0,2;1,5;18;0
2021;07;1679;1575;675;-0,1;6,5;90;0
2021;07;1205;1401;832;-0,1;5,4;90;0
2021;07;10924;10876;2123;2,9;10,2;548;0
2021;07;3715;4095;2429;4,4;8,2;214;0
2021;07;5076;5533;3449;3,4;5,7;348;0
2021;07;2397;1414;668;0;0,6;126;0
2021;07;277;242;898;0,1;1,7;52;0
2021;07;1442;1439;0;-0,1;6,1;94;0
2021;07;9786;10208;2879;6,7;13,3;507;0
2021;07;2867;2915;0;4,5;10,5;138;0
2021;07;7195;7163;0;8,9;29,7;373;1
2021;07;15174;15675;0;68,7;24,3;761;1
2021;07;3184;3138;0;6,2;15;217;1
2021;07;2451;2748;0;6,3;14;183;1
2021;07;2685;2373;0;71,6;266;73;28
2021;07;22604;18540;0;81,9;160,2;474;49
2021;07;1478;1598;448;0;18,7;313;24
2021;07;62795;79027;1695;217,5;776,4;1199;49
2021;07;6248;6575;8;21,7;16,4;523;43
2021;07;8732;8514;0;9,9;19,2;2916;103
2021;07;77944;104103;3431;162,9;793,6;2002;24
2021;07;2651;2671;102;32;31,7;2145;11
2021;07;5278;5737;3837;5,6;46,2;1172;24
2021;08;20875;17888;0;38,9;341,5;220;0
2021;08;68360;70797;3190;446,1;1648,2;613;4
2021;08;240285;251643;944;305,2;490,8;3880;88
2021;08;9331;9954;0;0;0;240;0
2021;08;9393;8733;0;0;0;274;0
2021;08;1476;1471;301;0;0;98;0
2021;08;7984;8159;0;0;0;234;0
2021;08;224116;239579;501;1200,7;1774,7;3919;331
2021;08;10535;9661;1;20;54,8;343;4
2021;08;8287;8605;0;0;0;263;0
2021;08;51317;47534;0;0;0;854;0
2021;08;683;541;0;0;0;44;0
2021;08;3001;2608;2;0;0;137;0
2021;08;4198;5012;2;0;0;82;0
2021;08;932;1648;1;0;0;35;0
2021;08;130371;110851;196;211,7;384,1;2195;101
2021;08;38076;32753;0;0;0,8;930;0
2021;08;106696;89285;2;0;0;2654;0
2021;08;153125;131415;81;99,2;397,9;2251;93
2021;08;310806;365759;2312;1725,7;1742,4;5680;342
2021;08;700;557;0;0;0;47;0
2021;08;1187;737;0;0;0;1419;0
2021;08;9777;9534;0;0;0;202;0
2021;08;321707;350623;3745;1694,4;1576,2;6232;604
2021;08;528220;506837;446;407,6;356,6;15459;36
2021;08;21552;20833;0;0;0;393;0
2021;08;82529;85409;185;282,4;215;1451;83
2021;08;9620;9545;1;0;0;186;0
2021;08;1063;944;2;0;0;334;0
2021;08;135163;157652;820;0;0;2022;0
2021;08;2411;0;0;931,1;0;29;34
2021;08;4502;5051;0;0;0;96;0
2021;08;4142;3907;0;0;0;3944;0
2021;08;1663686;1884490;1418;87655,1;84284,3;25669;3199
2021;08;1005406;1236165;138;5666,4;1587,8;15202;1
2021;08;83533;93225;1039;0;0;1450;0
2021;08;45981;44501;712;5;1,9;932;3
2021;08;3311;3335;1856;7;7,5;285;20
2021;08;17375;17756;4;0;0;394;0
2021;08;27074;27817;0;458;440;536;130
2021;08;269581;287288;925;403,3;436,1;3968;82
2021;08;15;0;5;542;319,4;8;37
2021;08;277925;352681;338;3237,2;2127,1;4931;588
2021;08;2381;2421;0;0;0;89;0
2021;08;43026;48109;227;0,7;2,9;867;0
2021;08;27257;25103;17;0;0;1567;0
2021;08;6280;6768;80;0;0;115;0
2021;08;573;487;0;0;0;469;0
2021;08;1393;1159;0;0,4;9,8;227;8
2021;08;614;604;0;2,3;2,8;156;4
2021;08;818;773;0;5,3;9;160;6
2021;08;44437;45883;0;406,4;484,4;1705;13
2021;08;897;860;374;0,1;5,3;48;0
2021;08;657;657;456;0,1;4,9;46;0
2021;08;2024;1822;840;0;3,6;100;0
2021;08;1755;1612;448;0,1;5,2;76;0
2021;08;1428;1375;603;0,2;5,9;79;0
2021;08;1239;1168;710;-0,1;5;74;0
2021;08;10878;9970;1662;2,8;11,7;533;12
2021;08;4258;4082;1927;4,8;9,2;218;1
2021;08;4468;3878;2346;2,4;6;294;0
2021;08;2719;1349;478;0,1;0,8;146;0
2021;08;250;337;696;0,1;2,2;52;0
2021;08;1187;987;5;-0,1;5,6;93;1
2021;08;7430;6951;2304;7,2;13,4;448;13
2021;08;3359;3426;0;3,3;11,3;152;0
2021;08;9399;9468;0;8;28,7;507;1
2021;08;20014;20485;0;70,2;21,9;931;5
2021;08;4401;4741;0;5,2;14,9;290;0
2021;08;3908;3897;0;6;14,9;238;0
2021;08;3777;1987;12;78,6;280,8;79;18
2021;08;20610;22559;0;56,6;140,8;445;35
2021;08;1300;1483;465;1,7;8,5;290;13
2021;08;73500;42628;1749;267,5;694,2;971;78
2021;08;5885;6387;16;23;16;447;31
2021;08;8089;5635;0;9;17,1;2359;91
2021;08;101661;62750;4654;170,9;763,5;1884;28
2021;08;3693;3800;56;136,9;29,1;1984;10
2021;08;6351;4947;4010;2,9;41,8;1160;17
2021;09;15182;8924;0;34,7;271,4;189;6
2021;09;44931;49192;1900;406;1547,2;413;24
2021;09;480;489;3;60,4;32,1;86;11
2021;09;197489;209844;1221;369;551,9;3469;88
2021;09;9418;8253;0;0;0;192;0
2021;09;5043;4425;0;0;0;204;0
2021;09;1484;1269;820;0;0;130;0
2021;09;6941;6474;0;0;0;274;0
2021;09;226465;239046;1257;1553,2;2509,5;4252;379
2021;09;12902;12685;6;0;0;433;0
2021;09;10401;11700;0;0;0;296;0
2021;09;40174;39549;0;0;0;736;0
2021;09;1342;1249;0;0;0;102;0
2021;09;2333;2220;1;0;0;150;0
2021;09;3276;4357;2;0;0;72;0
2021;09;789;1529;0;0;0;75;0
2021;09;80406;70853;177;180;433;1396;108
2021;09;21678;18391;0;0;0,6;607;0
2021;09;59743;49011;38;0;0,1;1307;0
2021;09;103208;88128;0;98,9;452,1;1496;91
2021;09;5769;5714;1;110;38,5;380;10
2021;09;258002;296248;2079;1994,5;2235,8;5383;357
2021;09;1388;1261;0;0;0;98;0
2021;09;889;557;0;0;0;1166;0
2021;09;8289;7609;0;0;0;182;0
2021;09;269652;290712;3606;1715,9;1656,4;5635;588
2021;09;444789;435559;1389;526,2;444,3;13751;41
2021;09;13021;12528;0;0;0;269;0
2021;09;57941;63889;85;322,4;251;1120;88
2021;09;9110;8037;0;0;0;162;0
2021;09;756;711;0;0;0;202;0
2021;09;124092;146995;562;0;0;1906;0
2021;09;2025;3085;0;795,1;983,9;59;93
2021;09;3902;4637;31;0;0;93;0
2021;09;6261;6352;0;0;0;5982;0
2021;09;1371151;1530959;1096;86337,4;82030,9;21836;3461
2021;09;835954;993819;164;5014,2;1468,7;12966;6
2021;09;71439;79456;530;0,1;0,1;1324;1
2021;09;35161;34676;488;110,9;1,7;941;4
2021;09;2659;2886;1454;0;0;142;0
2021;09;10599;11399;1;0;0;293;0
2021;09;20739;21338;0;481,1;493;460;123
2021;09;203762;217041;1137;429,2;509,1;3173;69
2021;09;157;0;45;973,2;587,6;36;69
2021;09;226413;251875;260;3820;2595,9;4206;478
2021;09;2974;2956;0;0;0;144;0
2021;09;32478;37184;299;0,4;2;823;0
2021;09;23101;22141;20;0;0;1140;0
2021;09;4902;5355;2;0;0;116;0
2021;09;1441;1046;0;1,3;11,2;154;2
2021;09;539;422;0;3,2;11,1;115;4
2021;09;22891;23570;0;434,8;493,6;1102;14
2021;09;468;533;167;0,3;4;34;0
2021;09;445;362;417;0,3;4,1;36;0
2021;09;762;696;1069;0,3;2,6;88;0
2021;09;930;846;364;0,4;6,2;64;0
2021;09;619;622;320;0;4,4;40;0
2021;09;565;565;422;0,3;4,4;44;0
2021;09;4672;4759;1271;2,9;8,5;288;0
2021;09;1635;1422;683;5,6;7,5;126;0
2021;09;1364;1366;2519;2,3;4,8;188;0
2021;09;882;375;620;0;0,3;72;0
2021;09;3143;3280;2192;5,6;11,3;272;0
2021;09;635;732;0;1,2;3,4;39;1
2021;09;1952;1453;0;5,4;12;124;18
2021;09;3428;4080;0;25,8;8,1;230;23
2021;09;960;699;0;5,9;9,1;90;14
2021;09;665;832;0;4,4;9;78;12
2021;09;1653;1403;0;32,5;288;51;25
2021;09;14047;14905;0;63,7;158,8;370;26
2021;09;1272;1505;309;0;17,6;279;12
2021;09;27611;22709;1414;245,4;632,5;655;58
2021;09;4043;4172;4;16,7;23,6;397;45
2021;09;2637;3049;0;7,3;12,6;988;88
2021;09;39431;30654;1720;156,8;737,2;1311;27
2021;09;4427;4596;37;1,7;4,2;2147;2
2021;09;3720;3751;3510;3,6;48,4;1041;17
2021;10;12762;12474;0;15,9;312,7;182;4
2021;10;69530;90373;1091;517,8;2028;716;6
2021;10;100;101;4;63,9;30,3;46;9
2021;10;212578;202346;1828;353,6;571,2;3440;84
2021;10;7577;6924;0;0;0;143;0
2021;10;5019;4729;0;0;0;164;0
2021;10;1727;1736;752;0;0;113;0
2021;10;8425;8163;0;0;0;298;0
2021;10;266015;250766;1214;1634,5;2702,9;4436;378
2021;10;15343;15330;76;0;0;453;0
2021;10;12814;10801;0;0;0;297;0
2021;10;40142;40938;0;0;0;712;0
2021;10;1447;1488;0;0;0;97;0
2021;10;2377;2408;0;0;0;121;0
2021;10;4382;4022;0;0;0;60;0
2021;10;1571;1416;25;0;0;157;0
2021;10;58631;55401;53;181,9;426,7;1091;107
2021;10;13266;12035;0;0;0,6;365;0
2021;10;33952;30004;107;0;0;860;0
2021;10;74202;68591;38;93,9;383,5;1169;90
2021;10;6457;6167;17;134,7;0;368;5
2021;10;295899;276246;1986;2077,3;2211,6;5336;335
2021;10;1380;1422;0;0;0;90;0
2021;10;174;28;0;172,7;0;7;10
2021;10;524;484;5;0;0;268;0
2021;10;9064;8131;0;0;0;169;0
2021;10;305752;286470;3269;1722,9;1613,3;5702;575
2021;10;448711;417478;1248;446;374;11008;35
2021;10;15605;15069;0;0;0;289;0
2021;10;67597;61941;117;325;236,6;1125;86
2021;10;9049;8366;1;0;0;168;0
2021;10;152723;145520;484;0;0;1958;0
2021;10;3344;0;0;874,6;0;38;47
2021;10;5292;4982;31;0;0;83;0
2021;10;6566;6201;0;0;0;6122;0
2021;10;1672812;1557967;824;100059,3;89450,7;22961;3418
2021;10;1017310;938749;75;5987,1;2139,2;13305;12
2021;10;74102;75226;781;0,1;0,2;1327;0
2021;10;36159;36804;857;5,1;1,4;965;3
2021;10;1146;1606;734;0;0;116;0
2021;10;10871;11222;4;0;0;267;0
2021;10;21632;21676;312;475,3;461,7;463;114
2021;10;221217;214467;804;453,2;539,6;3336;68
2021;10;143;0;40;963,5;516;32;64
2021;10;284813;288248;43;3983;2650,3;4626;501
2021;10;3774;3338;0;0;0;146;0
2021;10;34766;35443;131;3,6;1,3;846;0
2021;10;20180;19995;37;0;0;828;0
2021;10;6321;5795;0;0;0;132;0
2021;10;920;775;0;4,4;14,9;173;3
2021;10;512;583;0;1,5;3;125;5
2021;10;666;517;0;4;10,5;130;6
2021;10;37577;38391;0;454,8;522,9;1334;9
2021;10;790;742;319;0,1;4,5;40;0
2021;10;599;616;394;0;4,8;38;0
2021;10;1221;1424;810;0,2;3,7;94;0
2021;10;1255;1474;175;0,6;4,5;68;0
2021;10;1051;1089;421;0,3;5,6;58;0
2021;10;903;876;717;0,1;5,3;60;0
2021;10;8715;9068;1522;2,8;9,3;446;2
2021;10;2788;3094;1936;8,7;9,3;204;0
2021;10;3405;3945;2658;3,6;5,6;262;0
2021;10;2081;947;644;0;0,5;118;0
2021;10;350;196;501;0,3;2,2;44;0
2021;10;1039;1102;38;0,1;4,2;81;1
2021;10;7005;7269;2496;5,8;13;390;2
2021;10;385;566;0;5,1;7,7;68;10
2021;10;639;595;0;12,6;5,8;91;11
2021;10;1780;2464;0;44,5;247,3;77;23
2021;10;16301;15933;0;64,1;196,1;435;30
2021;10;1207;1407;385;0;17,1;271;16
2021;10;34005;43205;1686;236,6;791,8;892;47
2021;10;5343;7400;3;19;24,9;564;44
2021;10;3948;6141;0;5,3;23,2;1772;103
2021;10;42019;58441;2909;159,7;863,1;1581;19
2021;10;4995;4545;7;1,4;5,1;2710;1
2021;10;4465;4904;3950;11,8;52,6;1023;34
2021;11;10809;10064;0;39;291,1;172;0
2021;11;81912;78055;1958;965,4;1831,2;798;5
2021;11;36;17;9;61,5;37,5;32;10
2021;11;157798;170536;1231;387,5;551,5;2702;95
2021;11;2080;2114;0;0;0;54;0
2021;11;1204;1176;0;0;0;74;0
2021;11;1219;1242;663;0;0;104;0
2021;11;4335;4256;0;0;0;192;0
2021;11;244564;254657;663;1637;2565,1;4401;378
2021;11;15740;15104;1;40,9;37,6;436;4
2021;11;7081;6812;0;0;0;250;0
2021;11;27930;26159;0;0;0;490;0
2021;11;1449;1219;0;0;0;86;0
2021;11;1576;1418;0;0;0;104;0
2021;11;2886;3264;0;0;0;48;0
2021;11;1056;1470;0;0;0;132;0
2021;11;37861;32566;55;215,3;386,1;730;100
2021;11;6256;4526;133;0;0,2;198;0
2021;11;12007;7947;114;0;0;373;0
2021;11;39256;31497;40;102,4;386,2;679;89
2021;11;8274;8109;3;39,3;0;438;4
2021;11;242545;275811;1039;1942,4;2008,7;4901;335
2021;11;566;789;0;0;0;19;0
2021;11;1316;1149;0;0;0;85;0
2021;11;5694;5301;0;0,2;0;98;2
2021;11;262379;279030;3246;1722,1;1407,2;5280;536
2021;11;329441;323891;1162;335,8;365,1;8040;34
2021;11;14908;14163;0;0;0;254;0
2021;11;59915;63317;44;277,1;218,3;1076;74
2021;11;4602;4121;0;0;0;70;0
2021;11;148808;165960;541;0;0;2087;0
2021;11;2246;2619;7;1393,6;2473,2;58;127
2021;11;5437;5635;0;0;0;95;0
2021;11;5310;5368;0;0;0;5003;0
2021;11;1618686;1731166;1776;96782,2;86586,5;24097;3516
2021;11;852916;992239;0;5713,8;2633,8;13225;2
2021;11;49989;54956;666;0,1;0,1;986;0
2021;11;32123;32048;240;4,6;1,7;808;3
2021;11;9723;10121;3;0;0;274;0
2021;11;21234;21336;0;354,4;477;455;117
2021;11;632;514;0;0;0;94;0
2021;11;156580;174945;293;481;550,4;2658;74
2021;11;141;0;40;931,1;567,9;33;69
2021;11;161468;187082;0;4031,5;2662,6;3189;496
2021;11;2457;2534;1;0;0;111;0
2021;11;28749;32405;103;32,4;0,1;741;8
2021;11;15286;13553;2;0;0;473;0
2021;11;4717;4910;0;0;0;78;0
2021;11;844;941;0;3,3;20,8;186;7
2021;11;598;590;0;3,1;7,9;128;2
2021;11;39019;42008;0;378,6;458,7;1378;125
2021;11;696;718;427;0,4;4;38;0
2021;11;669;608;403;0,5;3,6;38;0
2021;11;1472;1246;738;0,2;3,4;84;0
2021;11;1403;1205;109;0,2;3;56;0
2021;11;1337;1200;541;0,4;5,5;67;0
2021;11;963;915;719;0,2;4,4;60;0
2021;11;9720;9032;1355;2,3;9,5;455;57
2021;11;3069;2828;1837;9,9;8,3;197;1
2021;11;3666;3162;2501;2,7;4,6;264;0
2021;11;1750;608;766;0;0,5;106;0
2021;11;265;362;644;0,1;2,1;50;0
2021;11;1088;918;17;0,1;4,2;70;0
2021;11;6324;5933;1861;5;9,4;327;74
2021;11;776;725;0;3,1;6,4;144;6
2021;11;1451;1708;0;14,2;6,3;171;5
2021;11;554;489;0;2,7;4;86;4
2021;11;2193;2558;25;43,6;295,9;78;20
2021;11;16773;16910;0;61,8;185,8;435;18
2021;11;1135;1222;246;0;12;196;6
2021;11;46516;47579;2428;199;710,6;883;42
2021;11;6718;6275;1;19,8;16,3;492;32
2021;11;10140;10007;0;7,5;26,8;3810;98
2021;11;61315;56685;3776;134,2;680,7;1609;26
2021;11;2396;2743;134;29,4;4,6;1761;5
2021;11;6197;5391;4252;8,1;45,8;1046;109
2021;12;19316;14911;0;56,4;348,7;273;5
2021;12;97116;90176;1101;2395,3;2157,1;896;16
2021;12;159092;158364;1000;368,3;666,1;2944;128
2021;12;872;947;0;0;0;31;0
2021;12;719;825;0;0;0;79;0
2021;12;682;744;414;0;0;76;0
2021;12;2521;2666;0;0;0;169;0
2021;12;234716;235117;145;1686,2;2692,1;4502;391
2021;12;14009;15074;2;74;78;448;4
2021;12;6534;6905;0;0;0;279;0
2021;12;24184;25788;0;0;0;509;0
2021;12;1221;1224;0;0;0;76;0
2021;12;1371;1483;0;0;0;104;0
2021;12;1293;1336;0;0;0;26;0
2021;12;35104;37313;109;250,4;445;759;103
2021;12;4640;4783;126;0;0,6;189;0
2021;12;8331;8838;0;0;0;291;0
2021;12;33259;34885;62;136,9;444,5;687;87
2021;12;1858;1445;3;1,5;0;805;0
2021;12;6388;6713;0;264,3;0;275;12
2021;12;254183;253114;1194;1968;2037,6;5126;416
2021;12;5542;6149;0;0;0;301;0
2021;12;1017;1093;0;0;0;74;0
2021;12;4013;4184;0;0;0;105;0
2021;12;238555;234421;3970;1967,5;1719,6;5086;618
2021;12;318423;319886;1355;411,5;265,7;8098;36
2021;12;10543;10716;0;0;0;201;0
2021;12;62289;64829;71;302;281,5;1130;84
2021;12;3517;3732;0;0;0;73;0
2021;12;142314;125308;867;0;0;1999;0
2021;12;1476;1426;0;1236,8;2358,3;35;131
2021;12;3201;3512;0;0;0;76;0
2021;12;4253;4295;0;0;0;4507;0
2021;12;1759985;1726705;927;100236,5;92308;25638;3600
2021;12;890516;845633;559;6146,1;3872,4;12966;53
2021;12;57170;55571;389;0,3;0,2;1086;0
2021;12;32546;33087;2;4,6;1,6;826;2
2021;12;12149;12210;4;0;0;298;0
2021;12;24424;25152;0;393,4;603,2;549;135
2021;12;162304;161712;300;402,7;627;2895;79
2021;12;89;0;84;687,8;580;30;52
2021;12;198716;159073;0;3883;2756,6;3606;507
2021;12;1800;1767;0;0;0;100;0
2021;12;49048;48624;59;23,7;0;1059;6
2021;12;14421;15241;6;0;0;423;0
2021;12;2346;2582;0;0;0;49;0
2021;12;620;612;0;4,6;17,7;181;12
2021;12;430;598;0;2,3;1,6;140;8
2021;12;988;802;0;3,6;12,8;152;8
2021;12;51205;43254;0;456,5;598;1568;134
2021;12;258;544;312;0,2;2,9;30;0
2021;12;815;1236;743;0,1;7,3;66;0
2021;12;864;1199;778;0,4;7,5;70;0
2021;12;314;609;298;0,3;3,4;32;0
2021;12;1205;1433;839;0,1;5,3;88;0
2021;12;1148;1566;342;0,4;6,7;70;0
2021;12;387;441;237;0,4;5,7;34;0
2021;12;413;568;119;0,4;3,7;28;0
2021;12;1332;1881;558;0,3;8,6;94;0
2021;12;1231;1441;875;0,1;8,5;92;0
2021;12;8414;9027;1873;4,2;15,1;505;30
2021;12;2811;3220;2178;8,1;12,4;234;28
2021;12;3157;3849;3171;3,5;7;304;0
2021;12;1121;587;742;0;0,6;94;0
2021;12;406;398;889;0,6;3,9;56;0
2021;12;892;1172;28;0,2;7,8;88;0
2021;12;7510;8193;2361;7,7;17,9;466;9
2021;12;1436;1764;0;5,6;9,8;98;0
2021;12;3563;4218;0;11;26,2;294;8
2021;12;9481;8156;0;64,1;27,9;530;12
2021;12;1612;2001;0;7,6;14,1;172;11
2021;12;1595;2062;0;8;17,8;142;7
2021;12;6667;2864;3;56,6;427,4;88;22
2021;12;23400;22046;0;72,5;174,9;495;25
2021;12;1376;1818;493;0;13;281;13
2021;12;64140;72663;2884;404,3;808,3;1129;40
2021;12;6946;8114;2;19,5;16,8;553;21
2021;12;10134;11003;1;8,7;50,2;4216;110
2021;12;75670;87770;3882;189,2;838,5;1915;53
2021;12;3963;3755;172;104,9;21,8;1844;19
2021;12;4174;5442;3791;4,6;42,5;973;115
2022;01;12624;16817;0;24,4;259,1;254;1
2022;01;80473;81441;1354;734,8;1576;866;0
2022;01;22;69;2;54,2;40,8;54;7
2022;01;101372;100220;420;313,6;561,9;1990;88
2022;01;1611;1168;0;0;0;166;0
2022;01;148485;145672;528;1646,6;2649,8;3397;382
2022;01;10543;9991;1;137;71,9;391;7
2022;01;3507;3320;0;0;0;215;0
2022;01;18439;15280;0;0;0;385;0
2022;01;874;748;0;0;0;75;0
2022;01;980;805;0;0;0;96;0
2022;01;1117;1271;0;0;0;20;0
2022;01;25478;23456;405;163;388,7;600;104
2022;01;4095;3596;0;0;0,2;198;0
2022;01;7119;6177;0;0;0;289;0
2022;01;24873;22814;0;96;346,2;606;84
2022;01;2468;4611;7;0,9;0;1097;0
2022;01;5421;5373;0;272,8;0;324;10
2022;01;992;1179;0;0;0;1384;0
2022;01;172912;184538;1309;1978,3;1972,6;3854;312
2022;01;12537;16626;12;0;0;629;0
2022;01;974;887;0;0;0;94;0
2022;01;0;0;0;219,8;115,9;0;11
2022;01;1944;1573;0;0;0;44;0
2022;01;163659;172131;3711;320,4;235,2;4087;465
2022;01;221050;214818;1267;321,1;109,7;6248;35
2022;01;7610;7056;0;0;0;200;0
2022;01;37023;37323;1;300,2;230,2;765;82
2022;01;2107;1784;0;0;0;41;0
2022;01;100044;109511;753;0;0;1771;0
2022;01;1197;1261;0;868,5;2655;26;111
2022;01;1717;1481;0;0;0;36;0
2022;01;3966;4097;0;0;0;3687;0
2022;01;1344368;1376317;1089;53193,5;47878,8;21796;3158
2022;01;630066;690776;129;3586,2;1454,9;10961;40
2022;01;31794;33008;970;0,2;0,1;668;0
2022;01;16873;14515;12;340,7;1;616;8
2022;01;3415;3407;0;0;0;140;0
2022;01;12511;11968;0;307,4;467,8;316;110
2022;01;102217;99398;365;500,2;549,5;1838;84
2022;01;21;1;15;974,5;604;10;70
2022;01;103879;143142;321;3135;2212,2;2669;458
2022;01;893;822;0;0;0;96;0
2022;01;15072;15901;73;0;0;537;0
2022;01;10178;9130;0;0;0;347;0
2022;01;2220;1953;0;0;0;47;0
2022;01;531;564;0;2,1;15,3;174;2
2022;01;32236;42908;0;282;454,7;1378;79
2022;01;1133;643;395;0,6;4,2;50;0
2022;01;955;660;487;0,2;3,4;54;0
2022;01;1092;810;868;0,4;4,4;92;0
2022;01;1157;795;248;-0,1;3,9;56;0
2022;01;343;286;343;0,2;2,8;30;0
2022;01;1594;1039;543;0,1;4,4;74;0
2022;01;1133;1008;744;0,2;4;75;0
2022;01;7352;6228;1715;2,9;9;440;43
2022;01;2531;2069;1611;5,3;8,8;194;46
2022;01;3313;2468;2569;2,4;4,4;274;0
2022;01;863;306;572;0;0,4;76;0
2022;01;416;438;718;0,1;2;52;0
2022;01;921;601;30;0;2,7;67;1
2022;01;6836;6097;1995;4,7;11,6;395;26
2022;01;3125;3304;0;3,2;9,5;128;0
2022;01;5658;5274;0;8,9;26,1;328;4
2022;01;12978;13893;0;62,8;21,5;639;10
2022;01;2513;2268;0;5,4;12,2;181;3
2022;01;2567;2721;0;3,9;13,1;163;0
2022;01;5337;6980;16;89,7;320,5;120;18
2022;01;16275;17519;0;46,8;124,8;453;25
2022;01;1310;1161;298;0;15,5;246;13
2022;01;66302;69177;2504;236,6;690,7;1120;73
2022;01;6036;5319;2;18,6;19,1;522;40
2022;01;12337;9519;16;10,8;21,3;4416;81
2022;01;78071;80455;3380;127;677,9;1941;37
2022;01;4386;3971;497;1;2,3;1813;3
2022;01;6498;4229;4223;5,3;39,1;1070;79
2022;02;11086;8423;360;30,5;198,6;181;3
2022;02;51198;54588;2407;647,4;1879,2;569;18
2022;02;188;199;8;54,1;27,6;56;9
2022;02;143008;138484;1294;309,4;473,2;2397;82
2022;02;1367;1514;0;0;0;36;0
2022;02;1115;1048;0;1,1;0;57;1
2022;02;1285;1329;407;0;0;92;0
2022;02;3004;2978;0;0;0;112;0
2022;02;210566;195099;370;1587,9;2411,2;3749;359
2022;02;11584;12036;5;22,7;27,1;388;3
2022;02;6681;6561;0;0;0;241;0
2022;02;21506;21840;0;0;0;428;0
2022;02;1278;1095;0;0;0;77;0
2022;02;1177;1155;4;0;0;102;0
2022;02;3233;2527;0;0;0;46;0
2022;02;640;548;0;0;0;32;0
2022;02;25673;23964;187;165,1;359,2;551;97
2022;02;4651;4364;0;0;0,5;178;0
2022;02;7110;6782;0;0;0;282;0
2022;02;25120;24177;38;95;339,9;505;82
2022;02;17230;16984;12;15,9;0;1366;0
2022;02;6393;6061;3;278,6;0;370;9
2022;02;1237;1471;0;0;0;1669;0
2022;02;242135;233997;1862;2264,7;1998,1;4470;297
2022;02;25995;24816;22;0;0;974;0
2022;02;1129;1234;0;0;0;87;0
2022;02;175;175;0;83,4;56,5;2;3
2022;02;459;550;8;0;0;249;0
2022;02;4960;5059;0;0;0;94;0
2022;02;230736;232203;3909;301,5;231,2;4631;453
2022;02;277541;292505;920;478;148,6;6988;32
2022;02;9891;9568;0;0;0;218;0
2022;02;53308;47887;66;292,5;212,8;952;80
2022;02;4160;4319;0;0;0;67;0
2022;02;136449;125519;630;0;0;1814;0
2022;02;2127;2094;0;1102,4;1201,3;38;78
2022;02;5018;4579;0;0;0;83;0
2022;02;4800;4764;0;0;0;3997;0
2022;02;1505074;1426008;1504;62233;54813;20502;3049
2022;02;842414;769578;206;3707;1957,7;11737;15
2022;02;43251;41928;758;0;0;818;0
2022;02;25413;26022;349;3,5;2,6;765;2
2022;02;8038;7790;0;0;0;206;0
2022;02;20708;21128;0;400,8;442,7;443;110
2022;02;149686;144893;844;480,9;467,2;2441;82
2022;02;103;4;66;809,5;582,3;37;62
2022;02;168850;155378;0;3344,8;2276,7;2764;418
2022;02;2015;1804;0;0;0;126;0
2022;02;20751;20085;305;0,2;0;549;0
